sensor;servicePoint;client;transmitter;date;meterDiameter;volume_l_value;index_interpolated_d_l_value
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;09/04/2019;20;165.0;482769.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;10/04/2019;20;233.0;482934.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;11/04/2019;20;230.0;483167.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;12/04/2019;20;287.0;483397.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;13/04/2019;20;163.0;483684.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;14/04/2019;20;433.0;483847.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;15/04/2019;20;271.0;484280.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;16/04/2019;20;366.0;484551.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;17/04/2019;20;432.0;484917.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;18/04/2019;20;559.0;485349.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;19/04/2019;20;184.0;485908.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;20/04/2019;20;224.0;486092.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;21/04/2019;20;444.0;486316.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;22/04/2019;20;447.0;486760.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;23/04/2019;20;447.0;487207.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;24/04/2019;20;0.0;487207.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;25/04/2019;20;0.0;487299.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;26/04/2019;20;0.0;487299.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;27/04/2019;20;0.0;487299.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;28/04/2019;20;0.0;487299.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;29/04/2019;20;0.0;487299.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;30/04/2019;20;0.0;487299.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;01/05/2019;20;0.0;487299.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;02/05/2019;20;0.0;487299.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;03/05/2019;20;0.0;487299.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;04/05/2019;20;0.0;487299.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;05/05/2019;20;0.0;487299.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;06/05/2019;20;0.0;487299.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;07/05/2019;20;0.0;487299.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;08/05/2019;20;0.0;487299.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;09/05/2019;20;0.0;487299.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;10/05/2019;20;0.0;487299.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;11/05/2019;20;0.0;487299.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;12/05/2019;20;0.0;487299.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;13/05/2019;20;0.0;487299.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;14/05/2019;20;0.0;487299.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;15/05/2019;20;0.0;487299.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;16/05/2019;20;0.0;487299.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;17/05/2019;20;0.0;487299.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;18/05/2019;20;0.0;487299.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;19/05/2019;20;0.0;487299.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;20/05/2019;20;0.0;487299.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;21/05/2019;20;0.0;487299.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;22/05/2019;20;0.0;487299.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;23/05/2019;20;0.0;487299.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;24/05/2019;20;0.0;487299.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;25/05/2019;20;0.0;487299.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;26/05/2019;20;0.0;487299.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;27/05/2019;20;0.0;487299.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;28/05/2019;20;0.0;487299.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;29/05/2019;20;0.0;487299.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;30/05/2019;20;0.0;487299.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;31/05/2019;20;0.0;487299.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;01/06/2019;20;0.0;487299.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;02/06/2019;20;0.0;487299.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;03/06/2019;20;0.0;487299.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;04/06/2019;20;0.0;487299.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;05/06/2019;20;0.0;487299.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;06/06/2019;20;0.0;487299.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;07/06/2019;20;0.0;487299.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;08/06/2019;20;0.0;487299.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;09/06/2019;20;0.0;487299.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;10/06/2019;20;0.0;487299.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;11/06/2019;20;0.0;487299.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;12/06/2019;20;0.0;487299.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;13/06/2019;20;265.0;487299.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;14/06/2019;20;0.0;487564.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;15/06/2019;20;0.0;487564.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;16/06/2019;20;0.0;487564.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;17/06/2019;20;0.0;487564.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;18/06/2019;20;0.0;487564.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;19/06/2019;20;0.0;487564.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;20/06/2019;20;0.0;487564.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;21/06/2019;20;0.0;487564.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;22/06/2019;20;0.0;487564.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;23/06/2019;20;0.0;487564.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;24/06/2019;20;0.0;487564.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;25/06/2019;20;0.0;487564.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;26/06/2019;20;0.0;487564.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;27/06/2019;20;0.0;487564.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;28/06/2019;20;0.0;487564.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;29/06/2019;20;0.0;487564.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;30/06/2019;20;0.0;487564.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;01/07/2019;20;0.0;487564.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;02/07/2019;20;0.0;487564.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;03/07/2019;20;0.0;487564.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;04/07/2019;20;151.0;487564.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;05/07/2019;20;366.0;487715.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;06/07/2019;20;292.0;488081.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;07/07/2019;20;332.0;488373.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;08/07/2019;20;435.0;488705.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;09/07/2019;20;248.0;489140.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;10/07/2019;20;185.0;489388.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;11/07/2019;20;317.0;489573.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;12/07/2019;20;456.0;489890.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;13/07/2019;20;484.0;490346.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;14/07/2019;20;87.0;490830.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;15/07/2019;20;470.0;490917.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;16/07/2019;20;502.0;491387.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;17/07/2019;20;296.0;491889.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;18/07/2019;20;369.0;492185.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;19/07/2019;20;135.0;492554.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;20/07/2019;20;429.0;492689.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;21/07/2019;20;604.0;493118.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;22/07/2019;20;467.0;493722.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;23/07/2019;20;392.0;494189.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;24/07/2019;20;302.0;494581.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;25/07/2019;20;230.0;494883.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;26/07/2019;20;159.0;495113.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;27/07/2019;20;132.0;495272.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;28/07/2019;20;113.0;495404.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;29/07/2019;20;97.0;495517.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;30/07/2019;20;93.0;495614.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;31/07/2019;20;78.0;495707.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;01/08/2019;20;70.0;495785.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;02/08/2019;20;68.0;495855.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;03/08/2019;20;68.0;495923.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;04/08/2019;20;52.0;495975.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;05/08/2019;20;48.0;496038.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;06/08/2019;20;46.0;496086.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;07/08/2019;20;45.0;496132.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;08/08/2019;20;41.0;496177.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;09/08/2019;20;37.0;496218.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;10/08/2019;20;34.0;496255.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;11/08/2019;20;30.0;496289.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;12/08/2019;20;28.0;496319.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;13/08/2019;20;28.0;496347.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;14/08/2019;20;23.0;496375.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;15/08/2019;20;50.0;496398.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;16/08/2019;20;109.0;496448.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;17/08/2019;20;20.0;496557.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;18/08/2019;20;20.0;496577.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;19/08/2019;20;15.0;496597.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;20/08/2019;20;15.0;496612.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;21/08/2019;20;12.0;496627.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;22/08/2019;20;9.0;496639.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;23/08/2019;20;12.0;496648.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;24/08/2019;20;9.0;496660.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;25/08/2019;20;9.0;496669.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;26/08/2019;20;285.0;496678.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;27/08/2019;20;187.0;496963.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;28/08/2019;20;111.0;497150.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;29/08/2019;20;0.0;497261.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;30/08/2019;20;0.0;497261.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;31/08/2019;20;0.0;497261.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;01/09/2019;20;0.0;497261.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;02/09/2019;20;0.0;497261.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;03/09/2019;20;0.0;497261.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;04/09/2019;20;58.0;497261.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;05/09/2019;20;224.0;497319.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;06/09/2019;20;253.0;497543.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;07/09/2019;20;719.0;497796.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;08/09/2019;20;266.0;498515.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;09/09/2019;20;374.0;498781.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;10/09/2019;20;448.0;499155.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;11/09/2019;20;429.0;499603.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;12/09/2019;20;521.0;500032.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;13/09/2019;20;260.0;500553.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;14/09/2019;20;331.0;500813.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;15/09/2019;20;235.0;501144.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;16/09/2019;20;508.0;501379.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;17/09/2019;20;224.0;501887.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;18/09/2019;20;347.0;502111.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;19/09/2019;20;319.0;502458.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;20/09/2019;20;0.0;502777.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;21/09/2019;20;0.0;502777.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;22/09/2019;20;0.0;502777.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;23/09/2019;20;0.0;502777.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;24/09/2019;20;0.0;502777.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;25/09/2019;20;0.0;502777.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;26/09/2019;20;0.0;502777.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;27/09/2019;20;9.0;502777.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;28/09/2019;20;0.0;502786.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;29/09/2019;20;0.0;502786.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;30/09/2019;20;0.0;502786.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;01/10/2019;20;0.0;502786.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;02/10/2019;20;0.0;502786.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;03/10/2019;20;0.0;502786.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;04/10/2019;20;0.0;502786.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;05/10/2019;20;0.0;502786.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;06/10/2019;20;0.0;502786.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;07/10/2019;20;135.0;502786.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;08/10/2019;20;0.0;502921.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;09/10/2019;20;0.0;502921.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;10/10/2019;20;114.0;502921.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;11/10/2019;20;358.0;503035.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;12/10/2019;20;264.0;503393.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;13/10/2019;20;371.0;503657.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;14/10/2019;20;264.0;504028.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;15/10/2019;20;238.0;504292.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;16/10/2019;20;351.0;504530.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;17/10/2019;20;506.0;504881.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;18/10/2019;20;217.0;505387.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;19/10/2019;20;266.0;505604.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;20/10/2019;20;341.0;505870.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;21/10/2019;20;324.0;506211.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;22/10/2019;20;177.0;506535.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;23/10/2019;20;207.0;506712.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;24/10/2019;20;270.0;506919.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;25/10/2019;20;270.0;507189.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;26/10/2019;20;143.0;507332.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;27/10/2019;20;182.0;507450.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;28/10/2019;20;133.0;507632.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;29/10/2019;20;171.0;507765.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;30/10/2019;20;211.0;507936.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;31/10/2019;20;150.0;508147.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;01/11/2019;20;160.0;508297.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;02/11/2019;20;162.0;508457.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;03/11/2019;20;190.0;508619.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;04/11/2019;20;323.0;508809.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;05/11/2019;20;323.0;509132.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;06/11/2019;20;112.0;509244.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;07/11/2019;20;175.0;509394.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;08/11/2019;20;158.0;509569.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;09/11/2019;20;286.0;509727.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;10/11/2019;20;296.0;510013.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;11/11/2019;20;239.0;510309.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;12/11/2019;20;273.0;510548.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;13/11/2019;20;294.0;510821.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;14/11/2019;20;184.0;511115.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;15/11/2019;20;128.0;511299.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;16/11/2019;20;208.0;511427.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;17/11/2019;20;185.0;511635.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;18/11/2019;20;187.0;511820.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;19/11/2019;20;166.0;512007.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;20/11/2019;20;205.0;512173.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;21/11/2019;20;248.0;512378.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;22/11/2019;20;78.0;512626.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;23/11/2019;20;138.0;512704.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;24/11/2019;20;226.0;512842.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;25/11/2019;20;213.0;513068.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;26/11/2019;20;400.0;513281.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;27/11/2019;20;48.0;513681.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;28/11/2019;20;0.0;513729.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;29/11/2019;20;0.0;513729.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;30/11/2019;20;0.0;513729.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;01/12/2019;20;0.0;513729.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;02/12/2019;20;0.0;513729.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;03/12/2019;20;0.0;513729.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;04/12/2019;20;0.0;513729.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;05/12/2019;20;0.0;513729.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;06/12/2019;20;0.0;513729.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;07/12/2019;20;0.0;513729.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;08/12/2019;20;4.0;513729.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;09/12/2019;20;0.0;513733.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;10/12/2019;20;0.0;513733.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;11/12/2019;20;0.0;513733.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;12/12/2019;20;0.0;513733.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;13/12/2019;20;0.0;513733.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;14/12/2019;20;0.0;513733.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;15/12/2019;20;0.0;513733.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;16/12/2019;20;0.0;513733.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;17/12/2019;20;0.0;513733.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;18/12/2019;20;0.0;513733.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;19/12/2019;20;0.0;513733.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;20/12/2019;20;0.0;513733.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;21/12/2019;20;0.0;513733.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;22/12/2019;20;0.0;513733.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;23/12/2019;20;0.0;513733.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;24/12/2019;20;0.0;513733.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;25/12/2019;20;0.0;513733.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;26/12/2019;20;0.0;513733.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;27/12/2019;20;0.0;513733.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;28/12/2019;20;0.0;513733.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;29/12/2019;20;0.0;513733.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;30/12/2019;20;0.0;513733.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;31/12/2019;20;0.0;513733.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;01/01/2020;20;0.0;513733.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;02/01/2020;20;0.0;513733.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;03/01/2020;20;0.0;513733.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;04/01/2020;20;0.0;513733.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;05/01/2020;20;107.0;513733.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;06/01/2020;20;0.0;513840.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;07/01/2020;20;0.0;513840.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;08/01/2020;20;204.0;513840.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;09/01/2020;20;0.0;514044.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;10/01/2020;20;0.0;514044.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;11/01/2020;20;9.0;514044.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;12/01/2020;20;84.0;514053.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;13/01/2020;20;0.0;514137.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;14/01/2020;20;0.0;514137.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;15/01/2020;20;0.0;514137.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;16/01/2020;20;0.0;514137.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;17/01/2020;20;0.0;514137.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;18/01/2020;20;0.0;514137.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;19/01/2020;20;0.0;514137.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;20/01/2020;20;0.0;514137.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;21/01/2020;20;0.0;514137.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;22/01/2020;20;0.0;514137.0
C08EB001382;9,85226E+11;LYONNAISE;C24F74E5;23/01/2020;20;0.0;514137.0
